PW (V),SSA (m2/g),PV (cm3/g),PS (nm),Id/Ig,C%,N%,O %,S%,current density (A/g),Electrode(encoded),Electrolyte(encoded),Method(encoded),Capacitance (F/g)
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,0.95238095238095,272,34,1,293.130952380952
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,1.9501133786848,272,34,1,268.418367346938
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,4.94331065759637,272,34,1,240.030612244898
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,9.97732426303854,272,34,1,214.719387755102
1.0,2512.0,1.42,2.4,0.87,81.98,4.55,10.26,0.09,20.0,272,34,1,196.345238095238
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,0.5,273,34,1,281.5
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,0.95238095238095,273,34,1,257.130952380952
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,1.9501133786848,273,34,1,245.168367346938
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,4.94331065759637,273,34,1,198.780612244897
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,9.97732426303854,273,34,1,172.719387755102
1.0,3100.0,1.86,2.5,0.88,86.82,0.79,9.53,0.09,20.0,273,34,1,137.095238095238
1.4,2512.0,1.42,2.4,0.87,86.82,4.55,10.26,0.09,0.3,272,34,0,42.6
1.4,2512.0,1.42,2.4,0.87,86.82,4.55,10.26,0.09,5.0,272,34,0,13.7
1.0,769.0,0.42,7.57,0.93,85.57,1.39,9.61,0.0,0.5,106,34,1,266.0
1.0,1538.0,0.81,3.82,0.87,85.57,1.39,9.61,0.0,0.5,105,34,1,221.0
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,0.5,104,34,1,320.0
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,1.04376370315218,104,34,1,306.591087654925
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,2.02121751864451,104,34,1,290.455571963916
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,5.02622366835183,104,34,1,269.998889350516
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,10.0250513161196,104,34,1,257.928350767787
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,15.0243725858799,104,34,1,250.940144219892
1.0,1212.0,0.81,3.8,0.91,92.6,1.0,6.4,0.0,20.0,104,34,1,250.0
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,0.2,315,35,0,305.0
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,0.477852633812529,315,35,0,255.621452442841
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,1.01646243346948,315,35,0,233.442257705161
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,2.02818594946333,315,35,0,211.951620603681
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,4.994819019327,315,35,0,199.271126200201
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,9.97987728325641,315,35,0,191.367036231499
1.4,2118.0,1.25,2.360717658168083,1.02,90.0,7.0,3.0,0.0,20.0,315,35,0,183.0
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,0.5,400,29,1,112.0
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,1.04139588010555,400,29,1,103.225806451612
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,2.02341565244791,400,29,1,97.4193548387096
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,3.04856433888691,400,29,1,94.1935483870967
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,5.01398243333727,400,29,1,91.6129032258064
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,8.00523848910945,400,29,1,90.3225806451612
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,10.0137854976564,400,29,1,90.3225806451612
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,14.9711489227618,400,29,1,90.9677419354838
1.0,445.0,0.24,2.2,0.95,85.26,0.33,12.959999999999996,0.0,20.0134900941352,400,29,1,88.3870967741935
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,0.5,399,29,1,195.0
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,1.09575012800819,399,29,1,179.354838709677
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,2.07678522194651,399,29,1,167.096774193548
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,3.05900192996967,399,29,1,162.58064516129
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,5.06646579227224,399,29,1,155.483870967741
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,8.05722950884241,399,29,1,150.967741935483
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,10.0225491354523,399,29,1,147.74193548387
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,15.0220567962503,399,29,1,144.516129032258
1.0,1578.8,0.91,2.3,0.95,87.16,2.89,9.110000000000003,0.0,20.0216629248887,399,29,1,141.935483870967
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,0.5,302,29,1,254.0
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,1.10411989444247,302,29,1,234.193548387096
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,2.08584426326361,302,29,1,226.451612903225
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,3.06776556776556,302,29,1,219.999999999999
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,5.03239591949269,302,29,1,212.258064516129
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,8.0660916144787,302,29,1,209.032258064516
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,10.0313127732482,302,29,1,205.16129032258
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,15.031017369727,302,29,1,203.225806451612
1.0,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,20.0,302,29,1,197.0
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,0.5,302,1,0,170.0
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,1.00905271178891,302,1,0,151.103872757615
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,2.01230997086175,302,1,0,146.648135527734
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,3.01567455313303,302,1,0,141.749046165073
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,5.02122316249268,302,1,0,136.827740900334
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,8.02895579894072,302,1,0,131.884219733516
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,10.0336458227128,302,1,0,130.509731531019
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,14.9588147225963,302,1,0,124.637006112056
1.4,1754.8,1.05,2.4,1.03,85.73,4.51,8.999999999999996,0.0,20.0,302,1,0,122.0
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,0.5,405,29,1,169.0
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,0.96989966555184,405,29,1,151.648351648351
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,2.0066889632107,405,29,1,135.164835164835
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,3.01003344481605,405,29,1,125.934065934065
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,5.01672240802675,405,29,1,116.043956043956
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,10.0,405,29,1,103.516483516483
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,15.0167224080267,405,29,1,95.6043956043955
1.0,304.3,0.19,2.2,1.01,67.7,0.0,30.99,0.0,20.0334448160535,405,29,1,90.9890109890109
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,0.5,408,29,1,192.0
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,1.00334448160535,408,29,1,173.406593406593
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,2.0066889632107,408,29,1,162.857142857142
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,2.97658862876254,408,29,1,156.263736263736
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,5.01672240802675,408,29,1,147.692307692307
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,10.0,408,29,1,138.461538461538
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,15.0167224080267,408,29,1,130.54945054945
1.0,494.7,0.64,5.5,0.95,77.41,0.0,21.24,0.0,20.0,408,29,1,125.934065934065
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,0.5,303,29,1,206.0
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,1.00334448160535,303,29,1,185.934065934065
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,2.0066889632107,303,29,1,166.813186813186
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,2.97658862876254,303,29,1,152.307692307692
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,5.01672240802675,303,29,1,141.098901098901
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,10.0,303,29,1,130.54945054945
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,15.0167224080267,303,29,1,125.934065934065
1.0,445.8,0.24,2.7,0.96,68.58,8.99,22.43,0.0,20.0,303,29,1,120.0
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,0.5,304,29,1,245.0
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,1.00334448160535,304,29,1,230.76923076923
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,2.0066889632107,304,29,1,218.901098901098
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,3.01003344481605,304,29,1,211.648351648351
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,5.01672240802675,304,29,1,204.395604395604
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,10.0,304,29,1,193.186813186813
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,15.0167224080267,304,29,1,184.615384615384
1.0,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,20.0,304,29,1,177.0
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,0.0957854406130267,304,5,0,131.293302540415
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,0.25,304,6,0,112.0
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,0.498084291187739,304,7,0,101.847575057736
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,1.01532567049808,304,8,0,94.5727482678984
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,2.01149425287356,304,9,0,88.3371824480369
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,3.00766283524904,304,10,0,82.1016166281755
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,5.0,304,2,0,75.5196304849884
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,8.00766283524904,304,3,0,67.8983833718245
1.8,974.6,0.69,2.9,0.95,80.95,9.12,8.56,0.0,10.0,304,4,0,63.3949191685912
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,0.5,441,34,1,160.4
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,1.0,441,34,1,153.3
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,2.0,441,34,1,142.3
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,3.0,441,34,1,137.3
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,4.0,441,34,1,134.0
1.0,1152.67,0.97,3.366097842400687,0.95,89.22,0.0,10.78,0.0,5.0,441,34,1,130.0
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,0.5,442,34,1,161.8
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,1.0,442,34,1,150.6
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,2.0,442,34,1,130.0
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,3.0,442,34,1,128.6
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,4.0,442,34,1,122.5
1.0,175.58,0.17,3.872878459961271,0.95,82.47,2.52,15.01,0.0,5.0,442,34,1,117.5
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,0.5,443,34,1,212.8
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,1.0,443,34,1,194.5
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,2.0,443,34,1,179.0
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,3.0,443,34,1,172.5
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,4.0,443,34,1,168.5
1.0,652.85,0.59,3.6149192004288886,0.95,85.02,3.9,11.08,0.0,5.0,443,34,1,165.0
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,0.5,282,34,1,94.6
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,1.0,282,34,1,88.5
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,2.0,282,34,1,77.2
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,3.0,282,34,1,75.7
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,4.0,282,34,1,74.3
1.0,352.72,0.75,8.505330006804263,0.95,85.57,1.39,9.61,0.0,5.0,282,34,1,73.4
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,0.5,108,34,1,22.0
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,0.973769247996925,108,34,1,19.4968668443112
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,1.85635475275265,108,34,1,18.7852222917971
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,3.91518769225143,108,34,1,18.7564274255104
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,5.97424916243503,108,34,1,18.0283286636897
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,7.83700277436251,108,34,1,18.0022761656208
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,9.99387537764695,108,34,1,17.9721101152251
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,14.8960870976145,108,34,1,17.2042470142466
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,19.9943781451535,108,34,1,16.4336415450502
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,30.0926920457609,108,34,1,15.5931056863005
1.0,26.0,0.073,11.2,0.85,85.57,1.39,9.61,0.0,49.8971611918332,108,34,1,13.9175187052366
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,0.5,109,34,1,106.0
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,0.948402341982452,109,34,1,97.1195992485911
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,2.0272957049943,109,34,1,95.7059084323252
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,4.08658570586272,109,34,1,94.2785057749704
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,6.04783604294548,109,34,1,92.8524743017245
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,8.00908638002824,109,34,1,91.4264428284786
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,9.97010818642619,109,34,1,90.6997152507667
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,14.9708166315491,109,34,1,88.5318731746111
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,19.9708394846176,109,34,1,88.4619427850577
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,29.9713422521241,109,34,1,86.9234742148828
1.0,520.0,0.667,5.1,0.85,85.57,1.39,9.61,0.0,49.9716621950829,109,34,1,85.9444487611351
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,0.5,110,34,1,241.0
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,0.910466248303153,110,34,1,213.204045907244
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,1.99461581706575,110,34,1,195.706365493694
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,3.96089382921444,110,34,1,178.895648318699
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,6.02155501419175,110,34,1,173.27242228814
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,7.98486212743784,110,34,1,165.552655755088
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,9.94679805657505,110,34,1,162.02871259524
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,14.9481920937524,110,34,1,157.762958832482
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,20.0478543254002,110,34,1,152.796529990081
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,30.0501853383853,110,34,1,145.663630255634
1.0,945.0,0.933,4.0,0.85,85.57,1.39,9.61,0.0,49.8557971378817,110,34,1,140.4915237969
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,0.5,113,34,1,252.0
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,0.90566710392204,113,34,1,227.889427713459
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,1.89154847821416,113,34,1,211.092422379552
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,3.85645530625396,113,34,1,198.477528577762
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,5.91825914465535,113,34,1,189.357783069532
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,7.9796059216871,113,34,1,181.636645352371
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,9.94177038150912,113,34,1,177.413398296989
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,15.0423467358962,113,34,1,169.649753872452
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,20.1417804368592,113,34,1,165.382628925585
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,29.9473465302186,113,34,1,160.350383245958
1.0,1098.0,1.203,4.3,0.85,86.2,0.2,13.6,0.0,49.9490376572862,113,34,1,155.175534419006
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,0.5,115,34,1,202.0
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,0.922349843913538,115,34,1,176.840243339473
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,2.10248230029846,115,34,1,165.634926801621
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,3.96774974975889,115,34,1,157.916531452678
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,6.02726828131213,115,34,1,155.789824899789
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,7.98988980250377,115,34,1,150.167970053339
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,10.0491798033722,115,34,1,148.740567395984
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,15.0508023712343,115,34,1,143.775509737692
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,20.0526534697813,115,34,1,138.111148183866
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,29.9558021655567,115,34,1,134.476139111198
1.0,885.0,0.886,4.0,0.85,85.57,1.39,9.61,0.0,50.0546188336707,115,34,1,132.097134682273
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,0.5,111,34,1,55.0
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,0.963028305810619,111,34,1,52.3641499344117
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,1.94502465846088,111,34,1,47.4553108245843
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,4.00500025138375,111,34,1,43.9299964806274
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,6.06429025225216,111,34,1,42.5025938232727
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,8.1238087838054,111,34,1,40.3758872703837
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,10.1826417233041,111,34,1,40.3470924040971
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,15.0848534432718,111,34,1,39.5792293031184
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,19.9870651632394,111,34,1,38.8113662021399
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,29.9873394000612,111,34,1,37.9722015274991
1.0,59.0,0.135,9.1,0.85,85.57,1.39,9.61,0.0,49.9878878737048,111,34,1,36.2938721782173
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,0.5,112,34,1,196.0
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,1.02244628386253,112,34,1,170.545137095557
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,2.00672794336095,112,34,1,158.64325903039
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,3.96957799523741,112,34,1,152.322100288405
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,5.93105686300499,112,34,1,150.196764919625
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,7.99148951729748,112,34,1,145.2728427846
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,9.85515725196421,112,34,1,142.449574704395
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,14.954819483612,112,34,1,137.483145861994
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,19.956670582159,112,34,1,131.818784308169
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,29.9578589417201,112,34,1,128.182404051391
1.0,665.0,0.855,5.1,0.85,85.57,1.39,9.61,0.0,49.9586359460484,112,34,1,125.804770806576
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,0.5,114,34,1,296.0
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,0.89492616173573,114,34,1,260.756710803559
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,1.98227516008574,114,34,1,233.468775852533
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,3.94923876428887,114,34,1,214.560146990936
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,5.91437412301349,114,34,1,201.245949293611
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,8.07307497177645,114,34,1,195.621352078943
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,9.93765682918245,114,34,1,190.000868416602
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,14.9397364584142,114,34,1,183.637202967242
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,19.940673434222,114,34,1,180.770056995552
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,29.9430044472071,114,34,1,173.637157261105
1.0,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,50.0,114,34,1,167.5
2.5,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,0.5,114,52,0,156.0
2.5,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,2.0,114,52,0,131.6
2.5,1470.0,1.54,4.2,0.85,85.6,8.2,6.2,0.0,10.0,114,52,0,91.2
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,1.0,335,34,1,279.0
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,2.01438848920863,335,34,1,242.261769531743
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,3.02158273381294,335,34,1,232.82342547015
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,4.02877697841726,335,34,1,229.700870882241
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,4.96402877697841,335,34,1,228.681055155875
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,6.0431654676259,335,34,1,219.245235390634
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,7.98561151079136,335,34,1,216.155496655307
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,9.92805755395683,335,34,1,209.907863183137
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,11.9424460431654,335,34,1,201.557490849425
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,13.8848920863309,335,34,1,194.257225798308
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,15.9712230215827,335,34,1,192.225167234633
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,17.9136690647482,335,34,1,187.030165341411
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,19.7841726618705,335,34,1,179.727375993941
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,21.7985611510791,335,34,1,177.692793133914
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,23.7410071942446,335,34,1,173.550422819639
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,25.7553956834532,335,34,1,168.357945222769
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,27.841726618705,335,34,1,164.220623501199
1.0,993.0,0.78,6.3,0.425531914893617,83.55,6.51,8.41,0.0,30.0,335,34,1,157.0
1.0,1027.0,0.68,5.0,0.4291845493562232,81.71,7.72,8.95,0.0,1.0,334,34,1,293.0
1.0,1027.0,0.68,5.0,0.4291845493562232,81.71,7.72,8.95,0.0,2.01438848920863,334,34,1,286.472295847532
1.0,1027.0,0.68,5.0,0.4291845493562232,81.71,7.72,8.95,0.0,3.02158273381294,334,34,1,271.770793891202
1.0,1027.0,0.68,5.0,0.4291845493562232,81.71,7.72,8.95,0.0,3.95683453237409,334,34,1,266.540451849047
